"ONTOLOGY","TERM","N","DE","P.DE","FDR","SigGenesInSet","comp_id"
"CC","secretory granule",887,138,5.42139111479442e-07,0.00111996083356899,"ADAM10,BAIAP2,OLFM4,IQGAP2,TMED10,LILRB3,RAB31,ABHD2,CHI3L1,CHIT1,PADI2,CLU,OSCAR,CPE,SIRPA,TMEM190,NFAM1,CTSB,CTSG,CTSS,CTSZ,ABCA13,VPS13B,CLEC12A,DEFA4,CLEC4C,DNASE1L1,DYNC1H1,DOCK2,ANO6,MCEMP1,ADGRG3,CEP131,CYFIP1,UBR4,COTL1,FPR2,ALOX5,FTL,GCA,ARMC8,GALNS,MYRIP,IL4I1,GDI2,AMPD3,GLB1,CRCP,GM2A,GNS,DBNL,GSN,GYG1,ANXA2,HEXA,HEXB,RAB37,APP,TICAM2,ITGAL,ITPR1,ITPR2,ARG1,LAIR1,LAMP1,LCN2,LGALS3,LGALS3BP,ARSB,MAN2B1,MPO,TARM1,NUDT1,MYH9,MYO5A,NCF2,NFKB1,NOTCH1,OLR1,PLAC8,CAB39,SERPINA1,SERPINB6,PCSK4,CMTM6,CPPED1,MAPK1,DNAJC3,KLK10,AZU1,PSAP,RETN,PSMB7,VPS35L,CD177,PTAFR,PTPRJ,PTPRN2,RAB27A,RAB5C,ROCK1,S100A9,S100A12,S100P,SLC17A9,SELL,MMP25,SLC2A5,SLC6A9,SLPI,STK10,STXBP2,BSG,TGFB3,TIMP2,TNFRSF1B,TRPM2,VCL,XRCC5,RAB7A,LPCAT1,ATP8B4,DNAJC5,CAPN1,CRACR2A,SSH2,RNASET2,CPNE1,AP1M1,HPS4,SPAG9,SYNGR1,MS4A3,CD44,CD58,CD59,CD63,TMEM63A,PHACTR2,CDA,MVP","Sputum_Neutrophilic"
"CC","secretory vesicle",1061,166,3.1517710852816e-06,0.00571002357329697,"ADAM10,BAIAP2,OLFM4,IQGAP2,TMED10,LILRB3,RAB31,ABHD2,CHI3L1,CHIT1,PADI2,BORCS5,CLU,OSCAR,CPE,SIRPA,VTI1A,TMEM190,NFAM1,CTSB,CTSG,CTSS,CTSZ,ABCA13,VPS13B,CLEC12A,DEFA4,CLEC4C,DNASE1L1,DYNC1H1,DOCK2,ANO6,MCEMP1,RAB12,ADGRG3,CEP131,KIF1B,CYFIP1,UBR4,COTL1,FPR2,ALOX5,FTL,GCA,ARMC8,GALNS,MYRIP,IL4I1,MYOF,GDI2,DISC1,AMPD3,GLB1,CRCP,BIN1,GM2A,GNS,DBNL,GSN,GYG1,ANXA2,HEXA,HEXB,RAB37,APP,TICAM2,ITGAL,ITPR1,ITPR2,ARG1,LAIR1,LAMP1,LCN2,LGALS3,LGALS3BP,ARSB,MAN2B1,MPO,TARM1,NUDT1,MYH9,MYO5A,NCF2,SEPTIN2,NFKB1,NGF,NOTCH1,OLR1,PLAC8,PDE4B,ATP6V1H,CAB39,ATP6V1B2,SERPINA1,SERPINB6,ATP6V1C1,PCSK4,CMTM6,CPPED1,PPT1,MAPK1,DNAJC3,KLK10,AZU1,PSAP,PSEN2,RETN,PSMB7,VPS35L,CD177,PTAFR,PTPRJ,PTPRN2,RAB27A,RAB5C,BCL2L1,ROCK1,S100A9,S100A12,S100P,SLC17A9,SELL,MMP25,SLC2A5,SLC6A9,SLPI,STK10,STXBP2,BSG,TGFB3,TIMP2,TNFRSF1B,TRPM2,VCL,XRCC5,RAB7A,MCTP1,LPCAT1,ATP8B4,SYNDIG1,PHAF1,FER1L4,DNAJC5,TMEM163,CAPN1,DYSF,PICALM,CRACR2A,ZNRF1,STON2,SSH2,RNASET2,CPNE1,AP1M1,HPS4,SPAG9,SYNGR1,RAB11B,MS4A3,SLC4A8,CD44,CD58,CD59,CD63,TMEM63A,PHACTR2,CDA,IQSEC1,MVP","Sputum_Neutrophilic"
"BP","leukocyte activation",946,155,3.30036361864271e-06,0.00571002357329697,"RASGRP1,ADAM10,CDK6,IKZF1,NDRG1,VAV3,GPNMB,MERTK,TRAF3IP2,LILRB1,RIPK3,HHLA2,NLRP3,SLAMF6,CLNK,CLU,JAML,CCR6,CCR7,KLF6,IL31RA,SIRPA,CTLA4,NFAM1,CTSG,ZFPM1,AP1G1,DLG1,DOCK2,DUSP3,AKT1,PTK2B,FCER2,ADGRG3,FCHO1,FLT3,KIF13B,SCRIB,FYN,HECTD1,IL4I1,FOXP1,STK39,CCDC88B,GPER1,CD274,GSN,HELLS,HLA-DQA1,HLA-DRB1,HLA-DRB5,APP,RBPJ,TICAM2,IL2RA,IL7R,TNFRSF9,INHBA,INPP5D,ITGAL,ITPKB,JAK1,ARG1,LAMP1,LCK,LEPR,LFNG,LGALS1,LGALS3,RHOH,MYO18A,LYL1,MIR145,MIR185,MIR21,SMAD7,MEF2C,EIF2AK4,TARM1,MYB,MYH9,NEDD9,NFATC2,P2RX7,PIK3CD,PLA2G4A,SHLD2,LAX1,PBRM1,PPP3CA,SIRPG,CHD7,PRKCB,PRKCE,PAG1,PRKCZ,PRKDC,CRTAM,LRRC8A,AZU1,SLAMF8,SPHK2,CD177,PELI1,ZMIZ1,PTAFR,ARID1B,PREX1,WDFY4,PTPRJ,RAB27A,RARA,BCL2,BCL6,RORC,S100A12,S100A13,BID,SAMSN1,VSIR,SEMA4A,CRTC3,MARCHF7,SMARCA2,SMARCC1,SMARCD1,SRC,BRAF,STAT3,STAT5B,STXBP2,ADAM17,TCF3,TLR4,TNFRSF1B,CCR2,NSD2,ZNF3,LAPTM5,DCSTAMP,SNX27,DOCK8,DYSF,RASSF5,ITCH,MAD1L1,NCK2,CST7,RUNX2,RUNX1,RUNX3,BCL10,SKAP2,CD6,CD86,CD38,CD44,PHF14,HDAC4,TOX,TESPA1","Sputum_Neutrophilic"
"CC","secretory granule lumen",320,59,3.51788109602876e-06,0.00571002357329697,"OLFM4,CHI3L1,CHIT1,PADI2,CLU,OSCAR,CTSG,CTSZ,DEFA4,DNASE1L1,DYNC1H1,DOCK2,CYFIP1,COTL1,ALOX5,FTL,GCA,ARMC8,GALNS,GDI2,AMPD3,GLB1,GM2A,GNS,DBNL,GSN,GYG1,ANXA2,HEXB,APP,ARG1,LCN2,LGALS3BP,ARSB,MAN2B1,MPO,NFKB1,PLAC8,CAB39,SERPINA1,CPPED1,MAPK1,DNAJC3,AZU1,RETN,PSMB7,RAB27A,ROCK1,S100A9,S100A12,S100P,SLPI,TGFB3,TIMP2,VCL,XRCC5,CRACR2A,RNASET2,CDA,MVP","Sputum_Neutrophilic"
"CC","cytoplasmic vesicle lumen",323,59,4.92421721822729e-06,0.00745986080446647,"OLFM4,CHI3L1,CHIT1,PADI2,CLU,OSCAR,CTSG,CTSZ,DEFA4,DNASE1L1,DYNC1H1,DOCK2,CYFIP1,COTL1,ALOX5,FTL,GCA,ARMC8,GALNS,GDI2,AMPD3,GLB1,GM2A,GNS,DBNL,GSN,GYG1,ANXA2,HEXB,APP,ARG1,LCN2,LGALS3BP,ARSB,MAN2B1,MPO,NFKB1,PLAC8,CAB39,SERPINA1,CPPED1,MAPK1,DNAJC3,AZU1,RETN,PSMB7,RAB27A,ROCK1,S100A9,S100A12,S100P,SLPI,TGFB3,TIMP2,VCL,XRCC5,CRACR2A,RNASET2,CDA,MVP","Sputum_Neutrophilic"
"CC","bounding membrane of organelle",2160,332,5.42553757617718e-06,0.00770561974256564,"PDCD6,ABCC5,ABCB6,UST,RASGRP1,OPTN,ADAM10,NUTF2,IRAG1,NDRG1,GPNMB,SLC25A17,ARFGEF1,IQGAP2,ADCY3,TMED10,LILRB3,RAB31,ADAM30,PLAAT3,GALNT6,CHRM2,MGAT4A,NLRP3,GALNT15,BORCS5,CLCN6,CLCN7,SPPL3,TTC8,DRAM2,SLC31A2,CPE,SIRPA,VTI1A,CSF3R,CSNK1D,TMEM190,CREB3L4,NFAM1,CTSZ,SLC38A9,ABCA13,VPS13B,CLEC12A,AP1G1,SGMS2,FUT11,CLEC4C,ANO6,MCEMP1,SPRED2,RAB12,ENO1,EPS15,SLC36A1,EXT1,ACSL1,ACSL3,TPCN2,MARCHF8,DAGLB,ADGRG3,ZNRF2,RAB11FIP2,CHSY1,INPP5F,EPN2,SHANK2,WDFY3,ERC1,TAB2,FLT3,RHOBTB2,DENND5A,IQCE,SZT2,VPS39,SYNE1,UBR4,ABCA6,TSPAN15,FPR2,CORO1C,LY96,PLD3,GABARAPL1,GALNT2,GALNT3,SGMS1,DHRS7B,GORASP2,GGA1,MYOF,GCNT2,ATP2C1,ARFIP1,BIN1,GNAI3,GNAQ,GNB1,GPER1,SLC36A3,DBNL,CD274,ZDHHC1,ANXA2,ANXA6,HK1,HK2,HLA-DQA1,HLA-DRB1,HLA-DRB5,HMGCR,RAB37,TICAM2,IL7R,INPP4A,IRAK2,ITGAL,ITPR1,ITPR2,LAIR1,LAMP1,LFNG,LGALS3,MYO18A,LRP2,ARRB1,MAN1A1,MGAT5,MITF,TARM1,GALNTL6,MYO1B,ASPH,MSR1,SEPTIN2,NOTCH1,NOTCH4,NPC1,ATP2A2,OLR1,CHST11,GALNT9,PRKN,ASAP1,ACOX1,ZDHHC3,CHST15,SCARA3,ANKFY1,TMEM138,ATP6V1H,GALNT7,PEX7,ATP6V1B2,SERPINA1,SERPINB6,ATP6V1C1,PI4KA,PI4KB,PLA2G4A,TM6SF1,PLEC,YIPF1,LEPROT,PCSK4,PXK,CMTM6,LPCAT2,MARCHF1,EPN3,PLEKHB2,VPS37C,APPL2,VPS53,SLC29A3,AGPAT5,DRAM1,LAPTM4B,PI4K2A,PIP4P2,GALNT10,STAB2,ZDHHC7,RAB20,SCYL2,CSGALNACT1,TMEM165,LRRC8A,AZU1,PSAP,PSEN2,SPHK2,AGPAT3,AGPAT4,VPS35L,CD177,MAN1C1,ERGIC1,PTAFR,RHBDD2,RPTOR,ELAPOR1,SORCS2,RIC1,FNIP2,DENND1A,MEAK7,ZFYVE28,PTPRJ,PTPRN2,PEX5,RAB27A,RAB5C,RAP2A,TMEM35A,BCL2,BCL2L1,RHEB,ROCK1,RYR1,BID,SLC17A9,SELL,GOLPH3,XYLT1,RBSN,MMP25,SH3GL1,MTARC1,ST6GAL1,ST3GAL3,SLC2A5,SLC6A9,SLC9A3,SLN,SNTB2,SORL1,STK10,BSG,ADAM17,TAFAZZIN,TGFA,TLR4,TNFRSF1B,TRPM2,TYRP1,UBE2D3,LDLRAD4,LAPTM5,RAB7A,AHNAK,PRRG4,GALNT14,NLRX1,GALNT12,MCTP1,CLMN,ZDHHC11,LPCAT1,ATP8B4,KIAA0319L,SYNDIG1,WLS,RUBCNL,RAB11FIP1,RUFY1,PHAF1,CUBN,FER1L4,PDGFD,DNAJC5,SLC7A5,DCSTAMP,SNX27,TMEM163,AKAP1,VMP1,CAMK2D,CAMK2G,SBF2,DYSF,ITCH,B3GNT5,MYCBPAP,ZDHHC18,STK24,RAB11FIP4,TPST2,CRACR2A,SLC49A4,ZNRF1,ABCC11,STON2,PLPP3,TNKS,MARCO,B3GALT1,PROM1,CPNE1,AP1M1,HPS4,NAV3,MVB12B,TM4SF5,PKD2L1,SPAG9,PIP4P1,SYNGR1,LARGE1,RAB11B,PXYLP1,DHRS3,MS4A3,B4GALT5,TM9SF2,CHST3,SLC4A8,RPH3AL,CD44,ABCG1,SEC24C,CD58,CD59,CD63,DEPDC5,NOS1AP,TMEM63A,LAPTM4A,PHACTR2,TBC1D5,RNF144A,PLEKHM1,SEC16A,HS3ST3B1,DOP1B","Sputum_Neutrophilic"
"CC","vesicle lumen",324,59,6.35829966661112e-06,0.00813576045564749,"OLFM4,CHI3L1,CHIT1,PADI2,CLU,OSCAR,CTSG,CTSZ,DEFA4,DNASE1L1,DYNC1H1,DOCK2,CYFIP1,COTL1,ALOX5,FTL,GCA,ARMC8,GALNS,GDI2,AMPD3,GLB1,GM2A,GNS,DBNL,GSN,GYG1,ANXA2,HEXB,APP,ARG1,LCN2,LGALS3BP,ARSB,MAN2B1,MPO,NFKB1,PLAC8,CAB39,SERPINA1,CPPED1,MAPK1,DNAJC3,AZU1,RETN,PSMB7,RAB27A,ROCK1,S100A9,S100A12,S100P,SLPI,TGFB3,TIMP2,VCL,XRCC5,CRACR2A,RNASET2,CDA,MVP","Sputum_Neutrophilic"
"CC","endosome",1043,181,6.59581475916572e-06,0.00813576045564749,"PDCD6,ABCC5,ABCB6,OPTN,TNK2,NDRG1,GPNMB,STAMBP,AP3M2,RAB31,ADAM30,VPS26B,AP3S1,CLCN6,TPP1,SLC31A2,VTI1A,PHETA1,TOM1L2,CTSB,CTSS,SLC38A9,VPS13B,AP1G1,RAB12,EPS15,TPCN2,MARCHF8,ZNRF2,RAB11FIP2,LMTK2,INPP5F,EPN2,TRAK1,TNIK,AVL9,TBC1D2B,TAB2,RFTN1,FLT1,FLT3,RHOBTB2,MGRN1,NEDD4L,VPS39,TSPAN15,CORO1C,LY96,PLD3,ACKR1,FYN,GGA1,GAPVD1,BIN1,RNF149,GPER1,GRB2,RAPGEF1,DBNL,CD274,ZDHHC1,ANXA2,ANXA6,HLA-DQA1,HLA-DRB1,HLA-DRB5,APBB2,RAB37,APP,TICAM2,INPP4A,IRAK2,JAK1,ATP9B,KCNQ1,LAMP1,LRP2,MYO1B,MYO5A,NGF,NGFR,NPC1,ANKFY1,ATP6V1H,PI4KB,YIPF1,CCDC93,LEPROT,PXK,CMTM6,CLN6,MARCHF1,EPN3,PLEKHB2,VPS37C,APPL2,VPS53,SLC29A3,LAPTM4B,PI4K2A,PIP4P2,SCYL2,TMEM165,PRKCZ,MAPK1,PSAP,PSEN2,VPS35L,BIRC6,ELAPOR1,SORCS2,WDFY1,PTPN1,WDFY4,ZFYVE28,RAB27A,RAB5C,RAP2A,TRIM27,CLIP1,GOLPH3,RBSN,WIPF3,ITSN1,ARRDC5,SH3GL1,SLA,SLC6A9,SLC9A3,SLC34A1,CHID1,SORL1,SRC,BSG,TLR4,TRAPPC10,TRAF3,TYRP1,UBE2D3,EZR,LDLRAD4,RAB7A,FYCO1,MCTP1,ZDHHC11,RIN3,SYNDIG1,WLS,RAB11FIP1,RUFY1,CUBN,DCSTAMP,SNX27,TMEM163,SBF2,DYSF,PICALM,TRAPPC9,ITCH,MYCBPAP,ANKRD27,HPS3,RAB11FIP4,ZNRF1,CST7,NRP1,AP1M1,MVB12B,PIP4P1,USP10,RAB11B,CPNE6,TM9SF2,GRAP2,STX8,CYTIP,ABCG1,CD63,LAPTM4A,TBC1D5,RNF144A,PLEKHM1,FCHSD2,RABGAP1L,DOP1B,CDH1","Sputum_Neutrophilic"
"CC","vacuolar membrane",478,92,6.80247529736412e-06,0.00813576045564749,"ABCB6,PLAAT3,BORCS5,CLCN6,CLCN7,DRAM2,SLC31A2,CSF3R,NFAM1,SLC38A9,ABCA13,VPS13B,AP1G1,RAB12,SLC36A1,TPCN2,MARCHF8,DAGLB,ZNRF2,WDFY3,TAB2,SZT2,VPS39,PLD3,GABARAPL1,GNAI3,GNAQ,GNB1,SLC36A3,ANXA2,ANXA6,HLA-DQA1,HLA-DRB1,HLA-DRB5,RAB37,LAMP1,LRP2,ARRB1,MITF,NPC1,ANKFY1,TMEM138,ATP6V1H,ATP6V1B2,ATP6V1C1,TM6SF1,CMTM6,MARCHF1,SLC29A3,DRAM1,LAPTM4B,PI4K2A,PIP4P2,TMEM165,LRRC8A,AZU1,PSAP,PSEN2,SPHK2,RPTOR,ELAPOR1,FNIP2,MEAK7,RAB5C,RHEB,SLC17A9,TRPM2,LAPTM5,RAB7A,AHNAK,LPCAT1,RUBCNL,CUBN,DNAJC5,SLC7A5,TMEM163,VMP1,SBF2,SLC49A4,ABCC11,CPNE1,AP1M1,HPS4,TM4SF5,SPAG9,PIP4P1,SYNGR1,CD63,DEPDC5,TMEM63A,LAPTM4A,PLEKHM1","Sputum_Neutrophilic"
"CC","specific granule membrane",91,26,8.98217673343701e-06,0.0102055492045311,"ADAM10,CLEC12A,ANO6,MCEMP1,ADGRG3,UBR4,FPR2,RAB37,ITGAL,LAIR1,TARM1,OLR1,CMTM6,CD177,PTPRJ,MMP25,SLC2A5,STK10,TNFRSF1B,TRPM2,ATP8B4,DNAJC5,AP1M1,MS4A3,CD59,TMEM63A","Sputum_Neutrophilic"
"CC","cytosol",5435,747,1.00455719243519e-05,0.0106015854813128,"PDCD6,SH2D3C,FARSB,ABCB6,SGK2,HIPK3,RASGRP1,OPTN,YAF2,AKAP9,FARP1,SERF2,SORBS3,TNK2,NUTF2,CDK6,DCAF7,STAG1,TNIP1,IKZF1,NOD1,ANAPC10,DLC1,NDRG1,ADARB1,TUBGCP3,VAV3,BAIAP2,TACC3,TRIM38,SLC25A17,LRRC41,DCTN2,OLFM4,ARFGEF1,CDC42EP3,STAMBP,IVNS1ABP,CAMKK2,PMVK,CES1,GNA13,KDM5B,NEK6,IQGAP2,RAB31,ADAP1,RIPK3,WWP2,PLAAT3,NUDT3,MAP4K5,CHKA,AKAP13,CHN2,PADI2,KLHL2,VPS26B,LYST,ACOT7,NLRP3,FMNL2,OSBPL5,OSBPL10,FBXO32,ADCY9,IL22RA2,ARAP1,PLAAT5,IP6K3,ADD1,CLU,CLNS1A,FGD4,TTC8,TMEM266,DNAAF1,MSI2,EDARADD,TANGO2,KLF6,ADK,PPARGC1B,COX10,CREBBP,ASB7,VTI1A,PHETA1,CSNK1D,CSNK1E,TTC7B,TTBK2,CTBP2,CTSG,METTL21A,UPP2,CUX1,SH3D19,DAB2IP,RNF217,GRK2,GRK3,PRAG1,PRUNE2,DAB1,DGKG,AP1G1,UBXN2A,DCP2,DDX53,IDO2,SYNPO2,DGUOK,DHODH,DLG1,DLG2,DYNC1H1,DOCK1,DOCK2,ARID3A,DUSP3,AHCY,AGO4,EHHADH,ANO6,UBR1,MLKL,EIF4G1,SPRED2,ARHGAP27,FBXO15,RAB12,ENO1,EPB41,HIPK1,EPHB3,EPS15,AKT1,ERG,ETV6,MECOM,EYA2,PTK2B,TPCN2,ZNF438,SPATA13,PHACTR1,JAZF1,ALDH9A1,ZNRF2,FHIT,ATF5,RASA3,HSPA4L,AAK1,LMTK2,TRAPPC8,ZHX2,FKBP5,CEP164,DENND3,RUFY3,EPN2,TRAK1,SHANK2,ACIN1,CEP131,WDFY3,DAAM1,STK38L,TMCC1,TNIK,FNBP1,CAND2,HECW1,ERC1,ARHGAP26,TTLL5,TBC1D2B,RAP1GAP2,TNRC6B,TAB2,EPB41L3,FCHO1,EFR3A,PASK,RGL1,LARP4B,CYFIP1,PLCB1,ANKRD28,ANKRD12,DENND5A,CAMTA1,MCF2L,EXOC7,AGTPBP1,SMG6,MGRN1,TUT4,NEDD4L,CLASP1,DOCK9,UBR4,LARP1,COTL1,FNTB,TSPAN15,PIGN,DDAH1,CDC42EP4,AMACR,RABGAP1,PRKD3,GABARAPL1,ALOX5,FTL,FYB1,FYN,RNF169,SERINC5,GCA,ATXN10,PRDX5,ARMC8,RNF19A,WWTR1,HEATR5A,C2CD2,SPATS2L,UPF2,ACOT11,PLEKHG3,OSBPL3,SETBP1,GGA1,GAPVD1,PITPNC1,AK5,SERGEF,GBE1,LATS2,GDI2,AMFR,GFPT1,CYFIP2,SND1,AGO2,DISC1,AMPD3,ARFIP1,SESN1,CRCP,STK39,BIN1,EML4,GM2A,GNB1,GPD1,CCDC88B,NUDT7,CAVIN1,GPER1,GPX4,ANK3,GRB2,GRB10,RAPGEF1,RGCC,DBNL,NR3C1,ARHGAP35,TBK1,ANKRD11,GSN,GSTM1,GTF2E2,GYG1,NME7,ANXA2,HCK,HEXA,HIVEP1,HK1,HK2,ACACA,HMGCL,HNMT,HPS1,IARS1,S100A7A,IDH2,IDI1,APP,RILPL1,IKBKB,IL7R,IL16,INPP1,INPP4A,INPP5D,IRAK2,IRF2,ITPKB,JAK1,KIF5C,ARG1,KPNA1,KRT17,GLTPD2,LAMP1,LCK,LGALS1,LGALS3,LIMS1,LMNA,LPP,ARRB1,MXD1,SMAD2,SMAD4,SMAD7,MAN1A1,MARK3,MARS1,MBNL1,MBP,MCC,MEF2C,MAP3K1,MAP3K5,MKLN1,MLLT1,MPG,EIF2AK4,BCL2L15,MTAP,NUDT1,MTRR,MYB,MYH9,MYH10,MYH11,MYO1C,MYO5A,MYO9B,PPP1R12B,NCF2,NEDD4,NEDD9,NFATC1,NFATC2,NFKB1,NFX1,NGF,NGFR,NQO2,NOTCH1,NOTCH4,NRF1,NUMA1,P4HB,PEBP1,MINK1,ITSN2,ANO7,ARHGEF3,PRKN,ASAP1,PCCA,ACOX1,CRYL1,KLHL5,TRNT1,ASB3,PCNT,IPO11,PIPOX,PCYT1A,PDE3B,PDE4B,PRKAG2,PDE4D,ANKFY1,RTCB,CXXC5,SCLY,NT5DC3,NBAS,ATP6V1H,SUFU,CAB39,WWOX,INPP5K,MAP3K20,PEX7,PFKFB3,CDK14,ATP6V1B2,SERPINB6,ATP6V1C1,PIK3CD,PI4KA,PI4KB,PLA2G4A,PLAG1,PLCB4,BCL11A,BTBD1,PLEC,TRIM34,ACP5,PCBP3,SETD4,POLR2C,RIN2,MOV10L1,POR,RNF216,HEATR5B,EXOC6,EGLN1,NDE1,ALKBH5,MTMR10,PXK,LAX1,TASOR2,UBE2R2,PPM1A,ARHGEF10L,SHQ1,PPP2R1A,NADSYN1,PLEKHG6,P3H2,LRRC1,PPP2R5C,VPS53,FBXW7,PPP3CA,CPPED1,PI4K2A,PPT1,PREP,STAB2,BTBD2,PPP4R3A,INTS9,RCOR3,EXOC2,RIOK2,PRKCB,DCP1A,TRERF1,PRKCE,PRKCH,ARHGAP15,WSB2,ZNF395,PRKCZ,ACSS2,PRKDC,MAPK1,MAPK6,SMG9,DNAJC3,CTNNBL1,TRIM39,SPHK2,MCCC1,NCLN,PSMB7,PRTFDC1,BACH1,LYRM4,SMURF1,PELI1,ZMIZ1,RALGAPA2,ATP8B2,PTEN,BIRC6,NLN,ARID1B,RPTOR,MIB1,SORCS2,PREX1,RIC1,WDFY1,FNIP2,USP36,PITPNM2,PTPN1,DENND1A,MEAK7,SFMBT2,ZFYVE28,PTPN7,LSM2,PEX5,NLRC4,ARHGAP22,EPS15L1,RAB27A,RAD21,RALGDS,RAP2A,RAPSN,RARA,RBMS1,BCL2,UPF1,BCL2L1,TRIM27,RGS1,RGS3,RGS12,RHEB,AFAP1,EXOC4,BACH2,ROCK1,RPS6KA2,CLIP1,S100A1,S100A9,S100A12,S100A13,SAG,ATXN1,BID,UBE2O,SH2D4A,RBKS,GOLPH3,SAMSN1,BLM,RBSN,ARHGEF28,BLVRA,WIPF3,SGK1,ITSN1,SH3GL1,SMYD3,TNS3,SIAH1,CRTC3,MARCHF7,TUT1,NIBAN2,SKP2,SLA,SLC34A1,AACS,UAP1,SPTBN1,SRC,AKR1D1,BRAF,SRPK1,STAT3,STAT5B,STK3,STK10,STXBP2,SULT1A1,SULT2B1,SVIL,ADAM17,TBXAS1,TFDP1,TRAPPC10,TP53BP2,TRAF1,TRAF2,TRAF3,TRIO,CCR2,PLIN4,CASTOR2,TXNRD1,TYMS,UBA7,UBE2D3,UBE2H,UCK2,UPP1,VAV2,VCL,EZR,WARS1,WT1,XPC,FMNL1,XRCC5,YWHAE,YWHAG,YWHAZ,TRIM26,LAPTM5,CSDE1,RAB7A,KCNAB1,AHNAK,FTO,HMBOX1,ARHGAP10,NLRX1,LRRK1,NARS2,TTLL7,CAMKMT,PEAK1,PLBD1,RIN3,KAT6A,DENND2D,ATAT1,WLS,NAA25,RAB11FIP1,RUFY1,CUBN,CCDC6,DNAJC5,AKNA,CMIP,DUSP16,SLC7A5,SNX27,AKAP1,CAMK2D,DOCK8,CAMK2G,SBF2,CAPN1,PICALM,CAST,AXIN1,CARS1,TCF7L1,TRAPPC9,ATG10,ITCH,MAD1L1,FHIP1B,ANKRD27,CEP78,PPP1R1B,FLYWCH1,STK24,RNF135,HPS3,NCK2,DCTN5,CUL3,CUL1,KLF11,TNRC18,PSRC1,CNDP1,RIOX2,AOPEP,ZNRF1,PPFIA1,STON2,RUNX2,KLF7,OASL,RUNX3,TNKS,ALDH4A1,EIF3A,EIF4G3,PEA15,CRADD,PABPC4,TNFRSF11A,NRP1,SYNGAP1,SOCS2,CFLAR,KSR1,ASAP2,SYNJ2,ARHGEF7,NAE1,CCNA1,CPNE1,AP1M1,CCNB1,BCL10,HERC2,SKAP2,USP13,HPS4,LMLN,MVB12B,LIMD1,PHLDB2,PKD2L1,SPAG9,DOK2,PSTPIP1,PAPSS2,STARD13,USP10,MTMR7,UBXN11,ATPAF2,CABLES1,LRRFIP1,RAB11B,SPECC1,MOB1B,PDLIM7,MAPKAPK2,ITGB1BP1,TRIP12,TRIP4,ARHGAP18,GRAP2,TJP2,GSTO1,AIM2,EIF2AK3,RASAL2,AKAP7,STX8,BABAM2,CYTIP,CD44,NUP155,SEC24C,CLCA2,ARHGEF10,PPM1F,IQCB1,LPIN2,DEPDC5,NOS1AP,USP34,HDAC4,TBC1D5,CDA,SERTAD2,CTIF,ARHGEF17,ZEB2,TESPA1,ELMO1,FARP2,TBC1D4,SRGAP3,SEC16A,RNF10,JOSD1,HELZ,MVP,CCS,DOP1B","Sputum_Neutrophilic"
"BP","lymphocyte activation",781,132,1.02638127349446e-05,0.0106015854813128,"RASGRP1,CDK6,IKZF1,VAV3,GPNMB,MERTK,TRAF3IP2,LILRB1,RIPK3,HHLA2,NLRP3,SLAMF6,CLNK,JAML,CCR6,CCR7,KLF6,SIRPA,CTLA4,NFAM1,CTSG,ZFPM1,AP1G1,DLG1,DOCK2,DUSP3,AKT1,PTK2B,ADGRG3,FCHO1,FLT3,KIF13B,SCRIB,FYN,HECTD1,IL4I1,FOXP1,CCDC88B,CD274,GSN,HELLS,HLA-DQA1,HLA-DRB1,HLA-DRB5,RBPJ,TICAM2,IL2RA,IL7R,TNFRSF9,INHBA,INPP5D,ITGAL,ITPKB,JAK1,ARG1,LAMP1,LCK,LEPR,LFNG,LGALS1,LGALS3,RHOH,LYL1,MIR185,MIR21,SMAD7,MEF2C,EIF2AK4,TARM1,MYB,MYH9,NEDD9,NFATC2,P2RX7,PIK3CD,SHLD2,LAX1,PBRM1,PPP3CA,SIRPG,CHD7,PRKCB,PAG1,PRKCZ,PRKDC,CRTAM,LRRC8A,SLAMF8,PELI1,ZMIZ1,ARID1B,PREX1,WDFY4,PTPRJ,RAB27A,RARA,BCL2,BCL6,RORC,BID,SAMSN1,VSIR,SEMA4A,MARCHF7,SMARCA2,SMARCC1,SMARCD1,SRC,BRAF,STAT3,STAT5B,ADAM17,TCF3,TLR4,TNFRSF1B,CCR2,NSD2,LAPTM5,SNX27,DOCK8,RASSF5,ITCH,MAD1L1,NCK2,RUNX2,RUNX1,RUNX3,BCL10,SKAP2,CD6,CD86,CD38,CD44,PHF14,HDAC4,TOX,TESPA1","Sputum_Neutrophilic"
